29,-1,558,94,105,75,0.9646
29,-1,932,78,80,67,0.9636
29,-1,1175,83,77,91,0.9596
29,-1,573,73,88,72,0.9582
29,-1,913,94,58,50,0.9542
29,-1,894,95,50,48,0.9479
29,-1,878,107,49,37,0.9267
30,-1,1286,364,229,183,0.9785
30,-1,558,94,105,75,0.9646
30,-1,932,78,80,67,0.9636
30,-1,1175,83,77,91,0.9595
30,-1,573,73,88,72,0.9581
30,-1,913,94,58,50,0.9543
30,-1,894,95,50,48,0.9471
30,-1,878,107,49,38,0.9248
31,-1,1286,364,230,183,0.9784
31,-1,558,94,105,75,0.9639
31,-1,932,78,80,67,0.9633
31,-1,1175,83,77,91,0.9590
31,-1,573,73,88,72,0.9583
31,-1,913,94,58,50,0.9544
31,-1,894,95,50,48,0.9508
31,-1,878,107,49,38,0.9286
32,-1,1286,364,230,183,0.9783
32,-1,558,94,105,75,0.9637
32,-1,932,79,81,66,0.9632
32,-1,1175,83,78,91,0.9592
32,-1,573,73,88,72,0.9580
32,-1,913,94,58,50,0.9535
32,-1,894,96,50,47,0.9514
32,-1,878,107,49,38,0.9286
33,-1,1286,364,230,183,0.9784
33,-1,932,79,80,66,0.9631
33,-1,558,94,105,75,0.9629
33,-1,1175,83,78,91,0.9592
33,-1,573,73,88,72,0.9576
33,-1,913,94,58,50,0.9541
33,-1,894,96,50,48,0.9520
33,-1,878,107,49,38,0.9272
34,-1,1286,364,230,183,0.9782
34,-1,932,79,81,67,0.9632
34,-1,558,94,105,75,0.9624
34,-1,1175,83,78,91,0.9590
34,-1,573,73,88,72,0.9579
34,-1,913,94,58,50,0.9542
34,-1,894,96,50,48,0.9520
34,-1,878,107,49,38,0.9269
35,-1,1286,364,230,183,0.9783
35,-1,932,79,81,67,0.9631
35,-1,558,94,106,75,0.9624
35,-1,1175,82,78,92,0.9589
35,-1,573,73,88,72,0.9579
35,-1,913,94,58,50,0.9541
35,-1,894,96,50,48,0.9516
35,-1,878,107,49,38,0.9266
36,-1,1286,364,230,183,0.9782
36,-1,932,79,81,67,0.9632
36,-1,558,94,106,75,0.9624
36,-1,1175,82,78,92,0.9588
36,-1,573,73,88,72,0.9578
36,-1,913,94,58,50,0.9543
36,-1,894,96,50,48,0.9518
36,-1,878,107,49,38,0.9262
37,-1,1286,364,230,183,0.9781
37,-1,932,79,81,67,0.9629
37,-1,558,94,106,75,0.9621
37,-1,1175,82,78,91,0.9592
37,-1,573,73,88,72,0.9579
37,-1,914,94,57,50,0.9541
37,-1,894,96,50,48,0.9522
37,-1,878,107,49,38,0.9261
38,-1,1286,364,230,183,0.9779
38,-1,932,79,81,67,0.9625
38,-1,558,95,105,74,0.9616
38,-1,1175,82,78,92,0.9593
38,-1,573,73,88,72,0.9574
38,-1,914,94,58,51,0.9537
38,-1,894,96,50,48,0.9515
38,-1,878,107,50,38,0.9235
39,-1,1286,364,230,183,0.9781
39,-1,932,79,81,67,0.9625
39,-1,558,95,105,74,0.9618
39,-1,1175,82,78,92,0.9590
39,-1,573,73,88,72,0.9570
39,-1,914,94,58,51,0.9535
39,-1,894,96,50,48,0.9507
39,-1,878,107,50,38,0.9229
40,-1,1286,364,230,183,0.9781
40,-1,932,79,81,67,0.9626
40,-1,558,95,105,74,0.9620
40,-1,1175,82,78,92,0.9590
40,-1,573,73,88,72,0.9571
40,-1,914,94,58,51,0.9538
40,-1,894,96,50,48,0.9515
40,-1,878,107,49,38,0.9231
41,-1,1286,364,230,183,0.9781
41,-1,932,79,81,67,0.9630
41,-1,559,94,105,75,0.9625
41,-1,1175,82,78,91,0.9590
41,-1,573,73,88,72,0.9576
41,-1,913,94,58,50,0.9545
41,-1,894,96,50,48,0.9503
41,-1,878,107,49,38,0.9257
42,-1,1286,364,230,183,0.9782
42,-1,932,79,81,67,0.9635
42,-1,559,94,105,75,0.9623
42,-1,1175,82,78,92,0.9592
42,-1,573,73,88,72,0.9574
42,-1,913,94,58,50,0.9548
42,-1,894,96,50,48,0.9519
42,-1,878,107,49,38,0.9279
43,-1,1286,364,230,183,0.9783
43,-1,932,79,80,67,0.9634
43,-1,558,94,106,75,0.9620
43,-1,1175,82,77,92,0.9594
43,-1,573,73,88,72,0.9577
43,-1,913,94,58,50,0.9545
43,-1,894,96,50,48,0.9498
43,-1,878,107,49,38,0.9273
44,-1,1286,364,230,183,0.9783
44,-1,932,79,80,66,0.9642
44,-1,558,94,105,75,0.9624
44,-1,1175,82,77,92,0.9593
44,-1,573,73,88,72,0.9584
44,-1,913,94,58,50,0.9556
44,-1,894,96,50,47,0.9511
44,-1,878,107,49,38,0.9273
45,-1,1286,363,230,184,0.9786
45,-1,558,94,105,75,0.9649
45,-1,932,79,80,66,0.9642
45,-1,1175,82,77,92,0.9594
45,-1,573,73,88,72,0.9589
45,-1,913,94,58,50,0.9555
45,-1,894,95,50,48,0.9491
45,-1,878,107,49,38,0.9290
46,-1,1286,363,230,184,0.9787
46,-1,559,94,104,75,0.9653
46,-1,932,78,80,67,0.9643
46,-1,1175,82,77,92,0.9593
46,-1,573,73,88,72,0.9588
46,-1,913,94,58,50,0.9560
46,-1,894,95,50,48,0.9472
46,-1,879,107,48,37,0.9308
47,-1,1286,363,230,184,0.9787
47,-1,559,93,104,76,0.9656
47,-1,932,78,80,67,0.9643
47,-1,573,73,88,72,0.9593
47,-1,1175,83,77,91,0.9591
47,-1,913,94,58,50,0.9563
47,-1,894,95,50,48,0.9450
47,-1,878,107,49,37,0.9292
48,-1,1286,363,230,184,0.9789
48,-1,558,93,105,76,0.9652
48,-1,932,78,80,67,0.9643
48,-1,1175,83,77,91,0.9590
48,-1,573,73,88,72,0.9590
48,-1,913,94,58,50,0.9564
48,-1,894,95,50,48,0.9450
48,-1,878,107,49,37,0.9279
49,-1,1286,363,230,184,0.9788
49,-1,558,94,105,75,0.9647
49,-1,932,78,80,67,0.9640
49,-1,1175,82,77,92,0.9593
49,-1,573,73,88,72,0.9585
49,-1,913,94,58,50,0.9561
49,-1,894,95,50,48,0.9471
49,-1,878,107,49,37,0.9288
50,-1,1286,363,230,184,0.9787
50,-1,558,94,105,75,0.9647
50,-1,932,78,80,67,0.9641
50,-1,1175,82,77,92,0.9594
50,-1,573,73,88,72,0.9586
50,-1,913,94,58,50,0.9561
50,-1,894,95,50,48,0.9473
50,-1,878,107,49,37,0.9288
51,-1,1286,363,230,184,0.9787
51,-1,558,94,105,75,0.9647
51,-1,932,78,80,67,0.9641
51,-1,1175,82,77,92,0.9593
51,-1,573,73,88,72,0.9586
51,-1,913,94,58,50,0.9560
51,-1,894,95,50,48,0.9462
51,-1,878,107,49,38,0.9277
52,-1,1286,363,230,184,0.9788
52,-1,558,94,105,75,0.9647
52,-1,932,78,80,67,0.9643
52,-1,1175,82,77,92,0.9592
52,-1,573,73,88,72,0.9587
52,-1,913,94,58,50,0.9561
52,-1,894,95,50,48,0.9461
52,-1,878,107,49,38,0.9277
53,-1,1286,363,230,184,0.9787
53,-1,932,78,80,67,0.9643
53,-1,558,94,105,75,0.9639
53,-1,1175,82,77,92,0.9593
53,-1,573,73,88,72,0.9587
53,-1,913,94,58,50,0.9565
53,-1,894,95,50,48,0.9477
53,-1,878,107,49,38,0.9269
54,-1,1286,363,230,184,0.9787
54,-1,932,79,81,66,0.9642
54,-1,558,94,105,75,0.9635
54,-1,1175,82,77,92,0.9594
54,-1,573,73,88,72,0.9586
54,-1,913,94,58,50,0.9563
54,-1,894,95,50,48,0.9472
54,-1,878,107,49,38,0.9266
55,-1,1286,363,230,184,0.9786
55,-1,932,79,81,66,0.9637
55,-1,558,94,105,75,0.9633
55,-1,1175,82,77,92,0.9594
55,-1,573,73,88,72,0.9584
55,-1,913,94,59,50,0.9555
55,-1,894,95,50,49,0.9479
55,-1,878,107,49,38,0.9264
56,-1,1286,364,230,183,0.9785
56,-1,932,79,81,66,0.9639
56,-1,558,94,105,75,0.9631
56,-1,1175,82,78,92,0.9594
56,-1,573,73,88,72,0.9583
56,-1,913,94,59,50,0.9556
56,-1,894,95,50,49,0.9486
56,-1,878,107,49,38,0.9266
57,-1,1286,364,230,183,0.9783
57,-1,932,79,81,67,0.9636
57,-1,558,94,105,75,0.9627
57,-1,1176,82,77,91,0.9595
57,-1,573,73,88,72,0.9580
57,-1,913,94,59,50,0.9556
57,-1,894,96,51,48,0.9504
57,-1,878,107,49,38,0.9263
58,-1,1286,364,230,183,0.9782
58,-1,932,79,81,67,0.9624
58,-1,558,95,105,74,0.9624
58,-1,1176,82,77,92,0.9595
58,-1,573,73,88,72,0.9577
58,-1,913,94,59,51,0.9546
58,-1,894,96,51,48,0.9495
58,-1,878,107,49,38,0.9227
59,-1,1286,364,230,183,0.9780
59,-1,932,79,81,67,0.9624
59,-1,559,95,104,74,0.9624
59,-1,1176,82,77,92,0.9595
59,-1,573,73,88,72,0.9575
59,-1,913,94,59,51,0.9542
59,-1,894,96,50,48,0.9503
59,-1,878,107,49,38,0.9229
60,-1,1286,364,230,183,0.9784
60,-1,559,94,104,75,0.9623
60,-1,932,79,81,67,0.9619
60,-1,1176,83,77,90,0.9591
60,-1,573,73,88,72,0.9577
60,-1,914,94,57,50,0.9524
60,-1,895,96,49,48,0.9514
60,-1,878,107,49,38,0.9256
61,-1,1286,364,230,183,0.9783
61,-1,559,94,105,75,0.9624
61,-1,932,79,81,67,0.9620
61,-1,1176,83,76,90,0.9590
61,-1,573,73,89,72,0.9574
61,-1,914,94,57,50,0.9526
61,-1,895,96,49,48,0.9521
61,-1,878,107,49,38,0.9266
62,-1,1286,364,230,183,0.9782
62,-1,559,94,105,75,0.9628
62,-1,932,79,81,67,0.9623
62,-1,1175,82,78,92,0.9590
62,-1,573,73,89,72,0.9575
62,-1,914,94,57,50,0.9528
62,-1,895,95,49,49,0.9517
62,-1,878,107,49,38,0.9266
63,-1,1286,364,230,183,0.9782
63,-1,932,79,81,67,0.9630
63,-1,559,94,104,75,0.9627
63,-1,1176,82,76,91,0.9590
63,-1,573,73,89,72,0.9577
63,-1,913,94,58,50,0.9542
63,-1,894,96,50,48,0.9526
63,-1,878,107,49,38,0.9261
64,-1,1286,364,230,183,0.9782
64,-1,932,79,81,66,0.9632
64,-1,559,94,104,75,0.9627
64,-1,1175,83,77,91,0.9588
64,-1,573,73,88,72,0.9572
64,-1,914,94,57,50,0.9543
64,-1,894,96,50,48,0.9519
64,-1,878,107,49,38,0.9259
65,-1,1286,364,230,183,0.9781
65,-1,932,79,80,66,0.9631
65,-1,558,94,105,75,0.9627
65,-1,1175,83,77,91,0.9593
65,-1,573,73,88,72,0.9574
65,-1,913,94,58,50,0.9542
65,-1,894,96,50,48,0.9518
65,-1,878,107,49,38,0.9260
66,-1,1286,364,230,182,0.9781
66,-1,558,94,105,75,0.9641
66,-1,932,79,80,66,0.9632
66,-1,1175,83,77,91,0.9597
66,-1,573,73,88,72,0.9579
66,-1,913,94,58,50,0.9543
66,-1,894,95,50,48,0.9507
66,-1,879,107,48,38,0.9274
67,-1,1286,364,229,182,0.9785
67,-1,558,94,105,75,0.9646
67,-1,932,78,80,67,0.9637
67,-1,1175,82,77,92,0.9599
67,-1,573,73,88,72,0.9582
67,-1,913,94,58,50,0.9555
67,-1,894,95,50,48,0.9488
67,-1,879,107,48,38,0.9278
68,-1,1286,364,229,183,0.9786
68,-1,559,93,104,76,0.9652
68,-1,932,78,81,67,0.9634
68,-1,1175,82,77,92,0.9597
68,-1,573,73,88,72,0.9585
68,-1,913,94,58,50,0.9554
68,-1,894,95,50,48,0.9492
68,-1,878,107,49,38,0.9282
69,-1,1286,364,229,183,0.9786
69,-1,559,93,104,76,0.9649
69,-1,932,78,81,67,0.9635
69,-1,1175,82,77,92,0.9599
69,-1,573,73,88,72,0.9585
69,-1,913,94,58,50,0.9555
69,-1,894,95,50,48,0.9480
69,-1,878,107,49,38,0.9269
70,-1,1286,364,229,182,0.9786
70,-1,559,93,104,76,0.9649
70,-1,932,78,81,67,0.9634
70,-1,1175,82,77,92,0.9597
70,-1,573,73,88,72,0.9585
70,-1,913,94,58,50,0.9552
70,-1,894,95,50,48,0.9478
70,-1,878,107,49,38,0.9265
71,-1,1286,363,229,184,0.9790
71,-1,559,93,104,76,0.9647
71,-1,932,78,81,67,0.9635
71,-1,1175,82,77,92,0.9599
71,-1,573,73,88,72,0.9585
71,-1,913,94,58,50,0.9557
71,-1,894,95,50,48,0.9458
71,-1,878,107,49,37,0.9265
72,-1,1286,363,229,184,0.9788
72,-1,559,93,104,76,0.9669
72,-1,932,78,81,67,0.9633
72,-1,573,73,88,72,0.9596
72,-1,1175,82,77,92,0.9596
72,-1,913,94,58,50,0.9554
72,-1,894,95,50,48,0.9473
72,-1,879,107,48,37,0.9289
73,-1,1286,363,229,184,0.9789
73,-1,559,93,104,76,0.9665
73,-1,932,78,81,67,0.9631
73,-1,1175,82,77,92,0.9593
73,-1,573,73,88,72,0.9589
73,-1,913,94,58,50,0.9550
73,-1,894,95,50,48,0.9467
73,-1,879,107,48,37,0.9289
74,-1,1286,364,229,183,0.9787
74,-1,559,93,104,76,0.9646
74,-1,932,78,81,67,0.9634
74,-1,1175,82,77,92,0.9593
74,-1,573,73,88,72,0.9576
74,-1,913,94,58,50,0.9551
74,-1,894,95,50,48,0.9476
74,-1,878,107,49,37,0.9276
75,-1,1286,364,229,183,0.9786
75,-1,558,94,105,75,0.9647
75,-1,932,78,80,67,0.9628
75,-1,1175,83,77,91,0.9593
75,-1,573,73,88,72,0.9577
75,-1,913,94,58,50,0.9545
75,-1,894,95,50,48,0.9477
75,-1,878,107,49,38,0.9262
76,-1,1286,364,229,183,0.9786
76,-1,558,94,105,75,0.9646
76,-1,932,78,81,67,0.9629
76,-1,1175,83,77,91,0.9594
76,-1,573,73,88,72,0.9578
76,-1,913,94,58,50,0.9545
76,-1,894,95,50,48,0.9486
76,-1,878,107,49,38,0.9271
77,-1,1286,364,229,183,0.9785
77,-1,558,94,105,75,0.9646
77,-1,932,78,81,67,0.9629
77,-1,1175,82,77,92,0.9596
77,-1,573,73,88,72,0.9577
77,-1,913,94,58,50,0.9546
77,-1,894,95,50,48,0.9488
77,-1,878,107,49,38,0.9275
78,-1,1286,364,229,183,0.9786
78,-1,558,94,105,75,0.9646
78,-1,932,78,81,67,0.9630
78,-1,1175,82,77,92,0.9596
78,-1,573,73,88,72,0.9577
78,-1,913,94,58,50,0.9551
78,-1,894,95,50,48,0.9491
78,-1,878,107,49,38,0.9281
79,-1,1286,364,229,183,0.9784
79,-1,558,94,105,75,0.9646
79,-1,932,78,81,67,0.9635
79,-1,1175,82,77,92,0.9597
79,-1,573,73,88,72,0.9580
79,-1,913,94,58,50,0.9556
79,-1,894,95,50,48,0.9486
79,-1,878,107,49,38,0.9273
80,-1,1286,364,229,183,0.9785
80,-1,558,94,105,75,0.9642
80,-1,932,78,81,67,0.9637
80,-1,1175,82,77,92,0.9596
80,-1,573,73,88,72,0.9585
80,-1,913,94,58,50,0.9559
80,-1,894,95,50,48,0.9493
80,-1,878,107,49,38,0.9261
81,-1,1286,364,229,183,0.9783
81,-1,932,78,81,67,0.9637
81,-1,558,94,105,75,0.9637
81,-1,1175,82,77,92,0.9594
81,-1,573,73,88,72,0.9582
81,-1,913,94,58,50,0.9561
81,-1,894,95,50,49,0.9495
81,-1,878,107,49,38,0.9238
82,-1,1286,364,229,183,0.9784
82,-1,932,79,81,66,0.9637
82,-1,558,94,105,75,0.9630
82,-1,1175,82,77,92,0.9593
82,-1,573,73,88,72,0.9577
82,-1,913,94,58,50,0.9560
82,-1,894,95,50,49,0.9496
82,-1,878,107,49,38,0.9240
83,-1,1286,364,229,183,0.9785
83,-1,932,79,81,66,0.9636
83,-1,558,94,105,75,0.9632
83,-1,1175,82,77,92,0.9591
83,-1,573,73,88,72,0.9579
83,-1,913,94,58,50,0.9559
83,-1,894,96,50,48,0.9496
83,-1,878,107,49,38,0.9236
84,-1,1286,364,229,183,0.9784
84,-1,932,79,81,66,0.9638
84,-1,558,94,105,75,0.9631
84,-1,1176,82,76,92,0.9591
84,-1,573,73,88,72,0.9579
84,-1,913,94,58,50,0.9559
84,-1,894,96,50,48,0.9497
84,-1,878,107,49,38,0.9238
85,-1,1286,364,229,183,0.9783
85,-1,558,94,105,75,0.9638
85,-1,932,79,81,66,0.9638
85,-1,1175,82,77,92,0.9594
85,-1,573,73,88,72,0.9581
85,-1,913,94,58,50,0.9559
85,-1,894,95,50,48,0.9501
85,-1,878,107,49,38,0.9254
86,-1,1286,364,229,183,0.9783
86,-1,558,94,105,75,0.9640
86,-1,932,79,81,66,0.9638
86,-1,1175,82,77,92,0.9594
86,-1,573,73,88,72,0.9583
86,-1,913,94,58,50,0.9560
86,-1,894,95,50,48,0.9499
86,-1,878,107,49,38,0.9254
87,-1,1286,364,229,183,0.9783
87,-1,932,78,81,67,0.9640
87,-1,558,94,105,75,0.9637
87,-1,1175,82,77,92,0.9594
87,-1,573,73,88,72,0.9568
87,-1,913,94,58,50,0.9565
87,-1,894,95,50,48,0.9504
87,-1,878,107,49,38,0.9262
87,-1,525,40,78,45,0.3174
88,-1,1286,364,229,183,0.9782
88,-1,558,94,105,75,0.9643
88,-1,932,79,81,66,0.9642
88,-1,1175,82,77,92,0.9598
88,-1,913,94,58,50,0.9566
88,-1,573,73,88,72,0.9537
88,-1,894,95,50,48,0.9497
88,-1,878,107,49,38,0.9260
88,-1,535,43,76,40,0.6144
89,-1,1286,364,229,183,0.9786
89,-1,559,93,104,76,0.9655
89,-1,932,79,80,66,0.9644
89,-1,1175,82,77,92,0.9600
89,-1,913,94,58,50,0.9567
89,-1,894,95,50,48,0.9478
89,-1,573,73,88,72,0.9478
89,-1,878,107,49,37,0.9278
89,-1,544,42,83,41,0.7061
90,-1,1286,363,229,184,0.9787
90,-1,559,93,104,76,0.9669
90,-1,932,78,80,67,0.9646
90,-1,1175,82,77,92,0.9595
90,-1,913,94,58,50,0.9570
90,-1,894,95,50,48,0.9464
90,-1,572,72,90,72,0.9351
90,-1,878,107,49,37,0.9285
90,-1,556,43,94,40,0.7543
91,-1,1286,363,229,184,0.9786
91,-1,559,93,104,76,0.9658
91,-1,932,78,80,67,0.9646
91,-1,1175,83,77,91,0.9596
91,-1,913,94,58,50,0.9570
91,-1,894,95,50,48,0.9464
91,-1,573,73,88,71,0.9345
91,-1,878,107,49,37,0.9286
91,-1,577,43,87,38,0.7965
92,-1,1286,363,229,184,0.9786
92,-1,932,78,80,67,0.9653
92,-1,558,93,105,76,0.9641
92,-1,1175,83,77,91,0.9597
92,-1,913,94,58,50,0.9570
92,-1,894,95,50,48,0.9459
92,-1,572,73,88,71,0.9349
92,-1,878,107,49,38,0.9271
92,-1,600,44,90,37,0.7321
92,-1,1008,63,96,39,0.5304
93,-1,1286,363,229,184,0.9787
93,-1,558,93,105,76,0.9650
93,-1,932,78,80,67,0.9629
93,-1,1175,83,77,91,0.9598
93,-1,913,94,58,50,0.9556
93,-1,894,95,50,48,0.9456
93,-1,572,72,89,72,0.9456
93,-1,878,107,49,38,0.9272
93,-1,619,46,94,38,0.7862
93,-1,992,68,72,33,0.4542
94,-1,1286,363,229,184,0.9788
94,-1,559,94,104,75,0.9654
94,-1,931,77,82,68,0.9626
94,-1,1175,83,77,91,0.9598
94,-1,913,93,58,51,0.9542
94,-1,573,72,88,72,0.9526
94,-1,894,95,50,48,0.9460
94,-1,878,107,49,37,0.9278
94,-1,638,47,92,39,0.8688
94,-1,983,61,76,38,0.6624
95,-1,1286,363,229,184,0.9788
95,-1,559,94,104,75,0.9659
95,-1,931,77,82,68,0.9625
95,-1,1175,83,77,91,0.9599
